000017,深中华A
000422,湖北宜化
000498,山东路桥
000554,泰山石油
000902,新洋丰
000927,中国铁物
000928,中钢国际
002144,宏达高科
002207,准油股份
002244,滨江集团
002552,宝鼎科技
002556,辉隆股份
002572,索菲亚
002574,明牌珠宝
002578,闽发铝业
002648,卫星化学
002828,贝肯能源
002831,裕同科技
002996,顺博合金
300017,网宿科技
300157,新锦动力
300252,金信诺
300286,安科瑞
300481,濮阳惠成
300798,锦鸡股份
301177,迪阿股份
301219,腾远钴业
301265,华新环保
600075,新疆天业
600108,亚盛集团
600231,凌钢股份
600308,华泰股份
600313,农发种业
600345,长江通信
600354,敦煌种业
600361,创新新材
600389,江山股份
600470,六国化工
600486,扬农化工
600556,天下秀
600583,海油工程
600688,上海石化
600888,新疆众和
600935,华塑股份
600938,中国海油
600968,海油发展
600971,恒源煤电
600981,苏豪汇鸿
600987,航民股份
600989,宝丰能源
601068,中铝国际
601101,昊华能源
601107,四川成渝
601117,中国化学
601118,海南橡胶
601677,明泰铝业
601808,中海油服
603113,金能科技
603393,新天然气
603665,康隆达
605007,五洲特纸
605020,永和股份
605599,菜百股份
