engine,case_id,symbol,scope,axis,volume_status,raw_volume,volume_unit,available_at,bucket,note,cap_on,participation_rate,status,reason,action,shares,fill_px,cash_after,production_replay,full_replay_status,full_strategy_nav,full_strategy_return,max_drawdown,strategy_rank,strategy_rank_delta
Book,002025.SZ_20260917_585_pending_chase,002025.SZ,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,586,reader_drops_volume_no_audited_units_or_availability,False,,FILLED,chase:T+1,buy,100,74.81999969482422,992510.5180305481,DATA_GAP,DATA_GAP,,,,,
Book,002025.SZ_20260917_585_pending_chase,002025.SZ,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,586,reader_drops_volume_no_audited_units_or_availability,True,0.1,NO_FILL,skip_volume_unavailable:missing_or_untyped,buy,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,002025.SZ_20260917_884_trial,002025.SZ,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,885,reader_drops_volume_no_audited_units_or_availability,False,,FILLED,buy:add_a104,add_a104,2700,73.27999877929688,801946.1472991944,DATA_GAP,DATA_GAP,,,,,
v7,002025.SZ_20260917_884_trial,002025.SZ,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,885,reader_drops_volume_no_audited_units_or_availability,True,0.1,NO_FILL,skip_volume_unavailable:missing_or_untyped,add_a104,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,002025.SZ_20260917_884_four,002025.SZ,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,885,reader_drops_volume_no_audited_units_or_availability,False,,FILLED,buy:add_a108,add_a108,2700,73.27999877929688,801946.1472991944,DATA_GAP,DATA_GAP,,,,,
v7,002025.SZ_20260917_884_four,002025.SZ,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,885,reader_drops_volume_no_audited_units_or_availability,True,0.1,NO_FILL,skip_volume_unavailable:missing_or_untyped,add_a108,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,002025.SZ_20260917_884_six,002025.SZ,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,885,reader_drops_volume_no_audited_units_or_availability,False,,FILLED,buy:add_a112,add_a112,2700,73.27999877929688,801946.1472991944,DATA_GAP,DATA_GAP,,,,,
v7,002025.SZ_20260917_884_six,002025.SZ,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,885,reader_drops_volume_no_audited_units_or_availability,True,0.1,NO_FILL,skip_volume_unavailable:missing_or_untyped,add_a112,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,002025.SZ_20260917_884_eight,002025.SZ,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,885,reader_drops_volume_no_audited_units_or_availability,False,,NO_FILL,none,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,002025.SZ_20260917_884_eight,002025.SZ,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,885,reader_drops_volume_no_audited_units_or_availability,True,0.1,NO_FILL,none,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,002025.SZ_20260917_885_trial,002025.SZ,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,886,reader_drops_volume_no_audited_units_or_availability,False,,FILLED,buy:add_a104,add_a104,2700,73.2699966430664,801973.1800727844,DATA_GAP,DATA_GAP,,,,,
v7,002025.SZ_20260917_885_trial,002025.SZ,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,886,reader_drops_volume_no_audited_units_or_availability,True,0.1,NO_FILL,skip_volume_unavailable:missing_or_untyped,add_a104,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,002025.SZ_20260917_885_four,002025.SZ,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,886,reader_drops_volume_no_audited_units_or_availability,False,,FILLED,buy:add_a108,add_a108,2700,73.2699966430664,801973.1800727844,DATA_GAP,DATA_GAP,,,,,
v7,002025.SZ_20260917_885_four,002025.SZ,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,886,reader_drops_volume_no_audited_units_or_availability,True,0.1,NO_FILL,skip_volume_unavailable:missing_or_untyped,add_a108,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,002025.SZ_20260917_885_six,002025.SZ,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,886,reader_drops_volume_no_audited_units_or_availability,False,,FILLED,buy:add_a112,add_a112,2700,73.2699966430664,801973.1800727844,DATA_GAP,DATA_GAP,,,,,
v7,002025.SZ_20260917_885_six,002025.SZ,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,886,reader_drops_volume_no_audited_units_or_availability,True,0.1,NO_FILL,skip_volume_unavailable:missing_or_untyped,add_a112,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,002025.SZ_20260917_885_eight,002025.SZ,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,886,reader_drops_volume_no_audited_units_or_availability,False,,NO_FILL,none,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,002025.SZ_20260917_885_eight,002025.SZ,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,886,reader_drops_volume_no_audited_units_or_availability,True,0.1,NO_FILL,none,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,002025.SZ_20260917_894_trial,002025.SZ,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,895,reader_drops_volume_no_audited_units_or_availability,False,,FILLED,buy:add_a104,add_a104,2700,73.22000122070312,802108.3027008057,DATA_GAP,DATA_GAP,,,,,
v7,002025.SZ_20260917_894_trial,002025.SZ,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,895,reader_drops_volume_no_audited_units_or_availability,True,0.1,NO_FILL,skip_volume_unavailable:missing_or_untyped,add_a104,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,002025.SZ_20260917_894_four,002025.SZ,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,895,reader_drops_volume_no_audited_units_or_availability,False,,FILLED,buy:add_a108,add_a108,2700,73.22000122070312,802108.3027008057,DATA_GAP,DATA_GAP,,,,,
v7,002025.SZ_20260917_894_four,002025.SZ,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,895,reader_drops_volume_no_audited_units_or_availability,True,0.1,NO_FILL,skip_volume_unavailable:missing_or_untyped,add_a108,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,002025.SZ_20260917_894_six,002025.SZ,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,895,reader_drops_volume_no_audited_units_or_availability,False,,FILLED,buy:add_a112,add_a112,2700,73.22000122070312,802108.3027008057,DATA_GAP,DATA_GAP,,,,,
v7,002025.SZ_20260917_894_six,002025.SZ,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,895,reader_drops_volume_no_audited_units_or_availability,True,0.1,NO_FILL,skip_volume_unavailable:missing_or_untyped,add_a112,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,002025.SZ_20260917_894_eight,002025.SZ,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,895,reader_drops_volume_no_audited_units_or_availability,False,,NO_FILL,none,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,002025.SZ_20260917_894_eight,002025.SZ,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,895,reader_drops_volume_no_audited_units_or_availability,True,0.1,NO_FILL,none,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
Book,002025.SZ_20260918_585_pending_chase,002025.SZ,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,586,reader_drops_volume_no_audited_units_or_availability,False,,NO_FILL,abandon,abandon,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
Book,002025.SZ_20260918_585_pending_chase,002025.SZ,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,586,reader_drops_volume_no_audited_units_or_availability,True,0.1,NO_FILL,abandon,abandon,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,002025.SZ_20260918_884_trial,002025.SZ,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,885,reader_drops_volume_no_audited_units_or_availability,False,,FILLED,buy:add_a104,add_a104,2600,74.44999694824219,806236.4379425049,DATA_GAP,DATA_GAP,,,,,
v7,002025.SZ_20260918_884_trial,002025.SZ,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,885,reader_drops_volume_no_audited_units_or_availability,True,0.1,NO_FILL,skip_volume_unavailable:missing_or_untyped,add_a104,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,002025.SZ_20260918_884_four,002025.SZ,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,885,reader_drops_volume_no_audited_units_or_availability,False,,FILLED,buy:add_a108,add_a108,2600,74.44999694824219,806236.4379425049,DATA_GAP,DATA_GAP,,,,,
v7,002025.SZ_20260918_884_four,002025.SZ,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,885,reader_drops_volume_no_audited_units_or_availability,True,0.1,NO_FILL,skip_volume_unavailable:missing_or_untyped,add_a108,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,002025.SZ_20260918_884_six,002025.SZ,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,885,reader_drops_volume_no_audited_units_or_availability,False,,FILLED,buy:add_a112,add_a112,2600,74.44999694824219,806236.4379425049,DATA_GAP,DATA_GAP,,,,,
v7,002025.SZ_20260918_884_six,002025.SZ,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,885,reader_drops_volume_no_audited_units_or_availability,True,0.1,NO_FILL,skip_volume_unavailable:missing_or_untyped,add_a112,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,002025.SZ_20260918_884_eight,002025.SZ,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,885,reader_drops_volume_no_audited_units_or_availability,False,,NO_FILL,none,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,002025.SZ_20260918_884_eight,002025.SZ,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,885,reader_drops_volume_no_audited_units_or_availability,True,0.1,NO_FILL,none,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,002025.SZ_20260918_885_trial,002025.SZ,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,886,reader_drops_volume_no_audited_units_or_availability,False,,FILLED,buy:add_a104,add_a104,2600,74.33000183105469,806548.7372344971,DATA_GAP,DATA_GAP,,,,,
v7,002025.SZ_20260918_885_trial,002025.SZ,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,886,reader_drops_volume_no_audited_units_or_availability,True,0.1,NO_FILL,skip_volume_unavailable:missing_or_untyped,add_a104,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,002025.SZ_20260918_885_four,002025.SZ,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,886,reader_drops_volume_no_audited_units_or_availability,False,,FILLED,buy:add_a108,add_a108,2600,74.33000183105469,806548.7372344971,DATA_GAP,DATA_GAP,,,,,
v7,002025.SZ_20260918_885_four,002025.SZ,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,886,reader_drops_volume_no_audited_units_or_availability,True,0.1,NO_FILL,skip_volume_unavailable:missing_or_untyped,add_a108,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,002025.SZ_20260918_885_six,002025.SZ,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,886,reader_drops_volume_no_audited_units_or_availability,False,,FILLED,buy:add_a112,add_a112,2600,74.33000183105469,806548.7372344971,DATA_GAP,DATA_GAP,,,,,
v7,002025.SZ_20260918_885_six,002025.SZ,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,886,reader_drops_volume_no_audited_units_or_availability,True,0.1,NO_FILL,skip_volume_unavailable:missing_or_untyped,add_a112,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,002025.SZ_20260918_885_eight,002025.SZ,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,886,reader_drops_volume_no_audited_units_or_availability,False,,NO_FILL,none,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,002025.SZ_20260918_885_eight,002025.SZ,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,886,reader_drops_volume_no_audited_units_or_availability,True,0.1,NO_FILL,none,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,002025.SZ_20260918_894_trial,002025.SZ,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,895,reader_drops_volume_no_audited_units_or_availability,False,,FILLED,buy:add_a104,add_a104,2600,74.22000122070312,806835.0248229981,DATA_GAP,DATA_GAP,,,,,
v7,002025.SZ_20260918_894_trial,002025.SZ,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,895,reader_drops_volume_no_audited_units_or_availability,True,0.1,NO_FILL,skip_volume_unavailable:missing_or_untyped,add_a104,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,002025.SZ_20260918_894_four,002025.SZ,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,895,reader_drops_volume_no_audited_units_or_availability,False,,FILLED,buy:add_a108,add_a108,2600,74.22000122070312,806835.0248229981,DATA_GAP,DATA_GAP,,,,,
v7,002025.SZ_20260918_894_four,002025.SZ,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,895,reader_drops_volume_no_audited_units_or_availability,True,0.1,NO_FILL,skip_volume_unavailable:missing_or_untyped,add_a108,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,002025.SZ_20260918_894_six,002025.SZ,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,895,reader_drops_volume_no_audited_units_or_availability,False,,FILLED,buy:add_a112,add_a112,2600,74.22000122070312,806835.0248229981,DATA_GAP,DATA_GAP,,,,,
v7,002025.SZ_20260918_894_six,002025.SZ,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,895,reader_drops_volume_no_audited_units_or_availability,True,0.1,NO_FILL,skip_volume_unavailable:missing_or_untyped,add_a112,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,002025.SZ_20260918_894_eight,002025.SZ,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,895,reader_drops_volume_no_audited_units_or_availability,False,,NO_FILL,none,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,002025.SZ_20260918_894_eight,002025.SZ,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,895,reader_drops_volume_no_audited_units_or_availability,True,0.1,NO_FILL,none,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
Book,600000.SH_20260916_585_pending_chase,600000.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,586,reader_drops_volume_no_audited_units_or_availability,False,,NO_FILL,abandon,abandon,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
Book,600000.SH_20260916_585_pending_chase,600000.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,586,reader_drops_volume_no_audited_units_or_availability,True,0.1,NO_FILL,abandon,abandon,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600000.SH_20260916_884_trial,600000.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,885,reader_drops_volume_no_audited_units_or_availability,False,,NO_FILL,none,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600000.SH_20260916_884_trial,600000.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,885,reader_drops_volume_no_audited_units_or_availability,True,0.1,NO_FILL,none,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600000.SH_20260916_884_four,600000.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,885,reader_drops_volume_no_audited_units_or_availability,False,,NO_FILL,none,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600000.SH_20260916_884_four,600000.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,885,reader_drops_volume_no_audited_units_or_availability,True,0.1,NO_FILL,none,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600000.SH_20260916_884_six,600000.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,885,reader_drops_volume_no_audited_units_or_availability,False,,NO_FILL,none,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600000.SH_20260916_884_six,600000.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,885,reader_drops_volume_no_audited_units_or_availability,True,0.1,NO_FILL,none,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600000.SH_20260916_884_eight,600000.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,885,reader_drops_volume_no_audited_units_or_availability,False,,NO_FILL,stop_gate_blocks_add,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600000.SH_20260916_884_eight,600000.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,885,reader_drops_volume_no_audited_units_or_availability,True,0.1,NO_FILL,stop_gate_blocks_add,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600000.SH_20260916_885_trial,600000.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,886,reader_drops_volume_no_audited_units_or_availability,False,,NO_FILL,none,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600000.SH_20260916_885_trial,600000.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,886,reader_drops_volume_no_audited_units_or_availability,True,0.1,NO_FILL,none,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600000.SH_20260916_885_four,600000.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,886,reader_drops_volume_no_audited_units_or_availability,False,,NO_FILL,none,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600000.SH_20260916_885_four,600000.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,886,reader_drops_volume_no_audited_units_or_availability,True,0.1,NO_FILL,none,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600000.SH_20260916_885_six,600000.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,886,reader_drops_volume_no_audited_units_or_availability,False,,NO_FILL,none,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600000.SH_20260916_885_six,600000.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,886,reader_drops_volume_no_audited_units_or_availability,True,0.1,NO_FILL,none,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600000.SH_20260916_885_eight,600000.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,886,reader_drops_volume_no_audited_units_or_availability,False,,NO_FILL,stop_gate_blocks_add,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600000.SH_20260916_885_eight,600000.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,886,reader_drops_volume_no_audited_units_or_availability,True,0.1,NO_FILL,stop_gate_blocks_add,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600000.SH_20260916_894_trial,600000.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,895,reader_drops_volume_no_audited_units_or_availability,False,,NO_FILL,none,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600000.SH_20260916_894_trial,600000.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,895,reader_drops_volume_no_audited_units_or_availability,True,0.1,NO_FILL,none,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600000.SH_20260916_894_four,600000.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,895,reader_drops_volume_no_audited_units_or_availability,False,,NO_FILL,none,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600000.SH_20260916_894_four,600000.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,895,reader_drops_volume_no_audited_units_or_availability,True,0.1,NO_FILL,none,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600000.SH_20260916_894_six,600000.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,895,reader_drops_volume_no_audited_units_or_availability,False,,NO_FILL,none,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600000.SH_20260916_894_six,600000.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,895,reader_drops_volume_no_audited_units_or_availability,True,0.1,NO_FILL,none,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600000.SH_20260916_894_eight,600000.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,895,reader_drops_volume_no_audited_units_or_availability,False,,NO_FILL,stop_gate_blocks_add,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600000.SH_20260916_894_eight,600000.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,895,reader_drops_volume_no_audited_units_or_availability,True,0.1,NO_FILL,stop_gate_blocks_add,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
Book,600000.SH_20260917_585_pending_chase,600000.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,586,reader_drops_volume_no_audited_units_or_availability,False,,NO_FILL,abandon,abandon,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
Book,600000.SH_20260917_585_pending_chase,600000.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,586,reader_drops_volume_no_audited_units_or_availability,True,0.1,NO_FILL,abandon,abandon,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600000.SH_20260917_884_trial,600000.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,885,reader_drops_volume_no_audited_units_or_availability,False,,NO_FILL,none,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600000.SH_20260917_884_trial,600000.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,885,reader_drops_volume_no_audited_units_or_availability,True,0.1,NO_FILL,none,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600000.SH_20260917_884_four,600000.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,885,reader_drops_volume_no_audited_units_or_availability,False,,NO_FILL,none,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600000.SH_20260917_884_four,600000.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,885,reader_drops_volume_no_audited_units_or_availability,True,0.1,NO_FILL,none,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600000.SH_20260917_884_six,600000.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,885,reader_drops_volume_no_audited_units_or_availability,False,,NO_FILL,stop_gate_blocks_add,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600000.SH_20260917_884_six,600000.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,885,reader_drops_volume_no_audited_units_or_availability,True,0.1,NO_FILL,stop_gate_blocks_add,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600000.SH_20260917_884_eight,600000.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,885,reader_drops_volume_no_audited_units_or_availability,False,,NO_FILL,stop_gate_blocks_add,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600000.SH_20260917_884_eight,600000.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,885,reader_drops_volume_no_audited_units_or_availability,True,0.1,NO_FILL,stop_gate_blocks_add,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600000.SH_20260917_885_trial,600000.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,886,reader_drops_volume_no_audited_units_or_availability,False,,NO_FILL,none,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600000.SH_20260917_885_trial,600000.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,886,reader_drops_volume_no_audited_units_or_availability,True,0.1,NO_FILL,none,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600000.SH_20260917_885_four,600000.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,886,reader_drops_volume_no_audited_units_or_availability,False,,NO_FILL,none,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600000.SH_20260917_885_four,600000.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,886,reader_drops_volume_no_audited_units_or_availability,True,0.1,NO_FILL,none,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600000.SH_20260917_885_six,600000.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,886,reader_drops_volume_no_audited_units_or_availability,False,,NO_FILL,stop_gate_blocks_add,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600000.SH_20260917_885_six,600000.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,886,reader_drops_volume_no_audited_units_or_availability,True,0.1,NO_FILL,stop_gate_blocks_add,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600000.SH_20260917_885_eight,600000.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,886,reader_drops_volume_no_audited_units_or_availability,False,,NO_FILL,stop_gate_blocks_add,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600000.SH_20260917_885_eight,600000.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,886,reader_drops_volume_no_audited_units_or_availability,True,0.1,NO_FILL,stop_gate_blocks_add,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600000.SH_20260917_894_trial,600000.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,895,reader_drops_volume_no_audited_units_or_availability,False,,NO_FILL,none,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600000.SH_20260917_894_trial,600000.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,895,reader_drops_volume_no_audited_units_or_availability,True,0.1,NO_FILL,none,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600000.SH_20260917_894_four,600000.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,895,reader_drops_volume_no_audited_units_or_availability,False,,NO_FILL,none,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600000.SH_20260917_894_four,600000.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,895,reader_drops_volume_no_audited_units_or_availability,True,0.1,NO_FILL,none,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600000.SH_20260917_894_six,600000.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,895,reader_drops_volume_no_audited_units_or_availability,False,,NO_FILL,stop_gate_blocks_add,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600000.SH_20260917_894_six,600000.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,895,reader_drops_volume_no_audited_units_or_availability,True,0.1,NO_FILL,stop_gate_blocks_add,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600000.SH_20260917_894_eight,600000.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,895,reader_drops_volume_no_audited_units_or_availability,False,,NO_FILL,stop_gate_blocks_add,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
v7,600000.SH_20260917_894_eight,600000.SH,local event sensitivity not strategy claim,capacity_close,DATA_GAP,,,,895,reader_drops_volume_no_audited_units_or_availability,True,0.1,NO_FILL,stop_gate_blocks_add,none,0,,1000000.0,DATA_GAP,DATA_GAP,,,,,
